reference_dossier;age;taux_presence_pct;heures_lms_total;retards_rendus;nb_devoirs_total;nb_devoirs_rendus;messages_forum;nb_ue_total;motivation;satisfaction;sentiment_appartenance;mention_bac;filiere;bac_type
COH2027-2813;23;67,0 %;16,4;6;9;8;6;6;4;2;;Passable;Informatique;Professionnel
COH2027-2814;17;63,1 %;17,4;9;12;10;7;6;3;;2;Très bien;Informatique;Technologique
COH2027-2815;22;55,3 %;5,5;8;12;8;0;5;1;1;1;Passable;Informatique;Général
COH2027-2816;21;57,6 %;29,0;11;13;11;5;6;3;1;1;Passable;Droit;Général
COH2027-2817;20;55,1 %;17,2;7;9;7;1;6;2;1;1;Assez bien;Informatique;Général
COH2027-2818;21;76,6 %;15,4;3;13;13;6;6;4;3;;Passable;Informatique;Général
COH2027-2819;18;47,4 %;27,5;7;11;11;4;6;2;1;3;Assez bien;Informatique;Général
COH2027-2820;21;57,2 %;20,9;8;11;8;0;7;2;2;1;Passable;Biologie;Professionnel
COH2027-2821;17;76,1 %;37,8;6;13;13;3;6;4;3;3;Passable;Informatique;Technologique
COH2027-2822;19;61,3 %;17,8;7;12;11;3;6;4;2;4;Bien;Informatique;Général
COH2027-2823;21;59,2 %;14,8;9;11;9;0;6;;2;1;Bien;Lettres;Général
COH2027-2824;19;57,9 %;19,9;7;9;7;5;5;2;1;2;Passable;Psychologie;Technologique
COH2027-2825;18;61,7 %;14,8;9;12;9;4;7;3;4;3;Bien;Gestion;Général
COH2027-2826;25;63,3 %;20,0;6;8;8;1;6;4;;3;Passable;Mathématiques;Général
COH2027-2827;18;77,9 %;65,5;3;10;10;7;5;4;;3;Bien;Lettres;Général
COH2027-2828;17;47,2 %;41,6;8;13;11;4;6;3;2;1;Assez bien;Informatique;Professionnel
COH2027-2829;21;60,2 %;18,1;4;8;5;2;6;4;2;2;Bien;Psychologie;Général
COH2027-2830;19;62,4 %;18,2;6;8;6;1;6;2;4;4;Passable;Informatique;Technologique
COH2027-2831;20;72,6 %;9,9;4;12;11;5;7;2;4;1;;Informatique;Technologique
COH2027-2832;19;55,9 %;13,9;6;10;8;2;5;3;3;1;;Informatique;Professionnel
COH2027-2833;18;55,6 %;22,1;6;9;6;0;6;1;3;1;;Informatique;Professionnel
COH2027-2834;18;59,5 %;36,5;5;8;8;5;6;2;3;2;Assez bien;Informatique;Technologique
COH2027-2835;21;57,3 %;10,3;7;9;7;2;7;3;3;;Passable;Informatique;Général
COH2027-2836;18;46,0 %;6,4;5;12;5;0;6;1;1;1;Assez bien;Informatique;Général
COH2027-2837;18;41,6 %;17,6;5;11;10;5;5;2;3;;Bien;Mathématiques;Général
COH2027-2838;20;54,2 %;32,7;6;9;6;2;6;3;2;2;;STAPS;Technologique
COH2027-2839;22;48,1 %;35,7;9;10;9;1;6;;3;1;Bien;Informatique;Technologique
COH2027-2840;17;67,1 %;34,0;4;11;11;9;6;4;2;1;Bien;Psychologie;Général
COH2027-2841;18;79,6 %;33,2;6;8;7;4;6;3;4;4;Passable;Gestion;Général
COH2027-2842;20;39,6 %;14,7;5;10;5;0;7;3;4;1;Bien;Informatique;Général
COH2027-2843;18;56,3 %;28,3;7;10;10;2;6;3;4;1;Assez bien;Informatique;Général
COH2027-2844;20;60,1 %;40,2;4;10;8;5;5;4;3;;Passable;Gestion;Technologique
COH2027-2845;18;59,2 %;22,6;6;13;11;1;6;1;2;1;Bien;Informatique;Professionnel
COH2027-2846;22;46,2 %;18,3;5;12;9;0;6;1;2;2;Bien;Informatique;Général
COH2027-2847;20;65,7 %;15,4;6;9;6;6;6;2;2;1;Assez bien;Mathématiques;Général
COH2027-2848;21;46,7 %;17,9;7;12;8;3;5;2;1;1;Bien;Informatique;Technologique
COH2027-2849;20;71,5 %;41,8;4;11;11;10;5;4;4;3;Passable;Informatique;Professionnel
COH2027-2850;19;64,9 %;30,6;7;10;9;6;6;3;3;3;Bien;Informatique;Général
COH2027-2851;20;65,2 %;17,3;5;9;6;0;6;2;2;3;Passable;Psychologie;Professionnel
COH2027-2852;19;55,1 %;8,7;5;10;7;3;6;1;3;1;Assez bien;Informatique;Général
COH2027-2853;18;79,4 %;56,2;4;13;13;10;6;4;3;4;Assez bien;STAPS;Général
COH2027-2854;20;42,7 %;15,2;6;11;9;1;5;1;1;2;Passable;Informatique;Général
COH2027-2855;21;68,5 %;19,4;8;13;13;4;7;3;4;3;Assez bien;Droit;Général
COH2027-2856;19;74,3 %;34,2;8;10;9;1;6;4;2;3;Bien;Lettres;Professionnel
COH2027-2857;18;54,0 %;9,6;6;8;6;1;7;1;2;1;Passable;Informatique;Général
COH2027-2858;19;71,4 %;15,8;8;9;9;3;6;3;;2;Assez bien;Informatique;Général
COH2027-2859;23;25,6 %;0,0;7;13;7;0;5;1;1;1;Assez bien;Informatique;Général
COH2027-2860;24;60,9 %;10,7;8;10;8;4;5;3;2;2;Bien;STAPS;Général
COH2027-2861;18;62,8 %;31,8;7;13;10;2;6;3;2;1;Assez bien;Gestion;Général
COH2027-2862;19;57,4 %;39,4;5;11;8;3;5;1;1;1;Assez bien;Informatique;Général
COH2027-2863;20;49,2 %;26,0;8;12;8;1;7;3;2;2;Assez bien;Gestion;Professionnel
COH2027-2864;22;61,9 %;18,8;5;13;12;4;6;4;2;2;Bien;Informatique;Général
COH2027-2865;18;63,0 %;17,8;10;12;11;4;7;3;3;1;Assez bien;Lettres;Général
COH2027-2866;21;56,9 %;24,3;6;10;8;4;5;2;3;1;Assez bien;Informatique;Technologique
COH2027-2867;18;60,9 %;15,8;5;12;11;1;5;2;2;1;Passable;Informatique;Général
COH2027-2868;21;76,5 %;8,6;10;12;11;2;7;1;3;1;Assez bien;Droit;Général
COH2027-2869;19;79,4 %;70,2;3;9;9;5;6;;3;2;Assez bien;Droit;Général
COH2027-2870;18;59,8 %;2,6;8;10;8;0;6;1;1;3;Bien;Biologie;Général
COH2027-2871;18;40,7 %;13,8;6;8;6;1;6;1;2;3;Passable;Biologie;Technologique
COH2027-2872;22;47,3 %;29,8;6;8;6;3;7;3;1;1;Passable;Informatique;Général
COH2027-2873;20;56,4 %;11,8;9;10;9;4;7;1;;1;;Informatique;Général
COH2027-2874;20;33,8 %;3,8;7;12;7;0;5;1;2;1;Bien;Psychologie;Général
COH2027-2875;22;77,3 %;43,1;5;13;13;9;6;4;2;4;Passable;Droit;Général
COH2027-2876;21;53,2 %;22,2;6;9;6;4;7;4;2;3;Assez bien;Gestion;Technologique
COH2027-2877;19;42,0 %;0,6;5;9;5;0;6;2;2;1;Assez bien;Psychologie;Général
COH2027-2878;22;56,1 %;12,2;7;9;9;2;5;2;2;1;Assez bien;STAPS;Général
COH2027-2879;18;52,7 %;26,7;6;10;8;2;6;2;2;1;Très bien;Informatique;Professionnel
COH2027-2880;17;60,0 %;22,2;7;10;8;3;5;2;4;1;Assez bien;Informatique;Général
COH2027-2881;19;49,5 %;6,2;7;10;7;0;7;1;1;1;Assez bien;Informatique;Général
COH2027-2882;20;57,5 %;26,1;8;11;10;0;5;4;2;2;Passable;Informatique;Technologique
COH2027-2883;18;44,5 %;7,5;7;13;7;1;6;;2;1;Très bien;Biologie;Professionnel
COH2027-2884;20;72,4 %;22,0;4;13;13;3;6;2;4;3;Assez bien;Informatique;Général
COH2027-2885;17;64,7 %;21,2;8;11;9;1;5;;1;3;Passable;Gestion;Général
COH2027-2886;23;70,7 %;45,5;5;9;7;6;7;4;3;1;Assez bien;Psychologie;Général
COH2027-2887;17;58,5 %;24,1;6;8;6;6;7;;3;2;Passable;Informatique;Général
COH2027-2888;21;26,6 %;13,6;8;12;8;1;5;2;2;1;Assez bien;Informatique;Général
COH2027-2889;20;74,3 %;14,8;3;11;11;9;6;;4;3;Assez bien;Informatique;Général
COH2027-2890;18;56,0 %;26,6;8;9;8;3;5;1;3;2;Bien;Informatique;Général
COH2027-2891;22;43,4 %;29,6;5;9;5;2;7;1;1;1;Assez bien;Droit;Technologique
COH2027-2892;20;64,4 %;12,2;7;12;10;3;5;1;3;1;Assez bien;Psychologie;Général
COH2027-2893;20;64,1 %;18,4;8;10;8;2;5;1;;1;Assez bien;Droit;Professionnel
COH2027-2894;21;49,3 %;8,7;7;11;10;2;6;3;4;3;Passable;Biologie;Général
COH2027-2895;20;66,7 %;15,6;6;8;6;5;6;;3;3;;Mathématiques;Professionnel
COH2027-2896;17;64,5 %;21,1;10;12;10;1;5;1;3;1;Assez bien;Lettres;Technologique
COH2027-2897;18;37,5 %;19,2;8;9;8;4;7;4;3;2;Assez bien;Psychologie;Général
COH2027-2898;21;55,1 %;16,2;7;10;7;2;5;1;2;3;Bien;STAPS;Technologique
COH2027-2899;19;63,9 %;14,1;6;8;6;3;6;3;1;2;Assez bien;Informatique;Technologique
COH2027-2900;20;72,7 %;32,7;7;9;7;4;7;2;2;1;Bien;Informatique;Général
COH2027-2901;21;57,3 %;10,3;7;9;7;2;7;3;3;;Passable;Informatique;Général
COH2027-2902;18;68,4 %;23,9;7;8;8;4;6;2;1;3;Assez bien;Lettres;Général
COH2027-2903;22;67,5 %;25,5;7;10;9;7;6;2;3;2;Passable;Lettres;Technologique
COH2027-2904;18;76,2 %;25,7;3;13;13;8;7;4;4;3;Passable;Informatique;Professionnel
COH2027-2905;19;56,3 %;15,1;7;9;7;0;6;2;3;2;Très bien;Informatique;Général
COH2027-2906;18;50,2 %;17,9;6;8;7;1;6;1;1;1;Passable;Gestion;Professionnel
COH2027-2907;21;65,6 %;36,9;4;8;8;5;5;1;3;;Passable;Psychologie;Technologique
COH2027-2908;21;39,9 %;18,7;6;9;7;1;6;1;2;2;Très bien;Informatique;Professionnel
COH2027-2909;21;77,9 %;13,2;5;10;8;7;5;3;3;3;Passable;Informatique;Général
COH2027-2910;22;62,7 %;10,6;6;8;6;3;5;2;4;2;Très bien;Informatique;Technologique
COH2027-2911;20;53,0 %;5,5;7;11;7;1;7;1;1;1;Assez bien;Informatique;Technologique
COH2027-2912;19;55,9 %;22,9;8;11;10;0;5;2;3;;Assez bien;Informatique;Général
COH2027-2913;18;69,3 %;29,2;5;10;10;3;5;3;3;3;Assez bien;Mathématiques;Technologique
COH2027-2914;19;68,8 %;28,9;4;9;8;6;6;2;3;2;;Informatique;Général
COH2027-2915;21;70,5 %;4,0;9;12;9;0;7;2;3;2;Bien;Droit;Général
COH2027-2916;19;77,9 %;18,4;7;11;7;4;5;2;3;3;Bien;Informatique;Technologique
COH2027-2917;20;48,6 %;36,1;5;9;7;2;5;3;3;2;Assez bien;Biologie;Général
COH2027-2918;20;65,7 %;21,9;4;9;9;2;6;4;3;1;Assez bien;Informatique;Général
COH2027-2919;20;73,5 %;35,2;3;12;12;1;5;3;4;3;Assez bien;Biologie;Professionnel
COH2027-2920;19;52,9 %;15,3;7;9;7;1;7;3;1;1;Bien;Informatique;Technologique
COH2027-2921;22;37,3 %;14,6;9;12;9;1;5;1;1;1;Très bien;Informatique;Général
COH2027-2922;18;55,7 %;30,1;8;10;8;0;5;3;;1;Assez bien;Informatique;Technologique
COH2027-2923;20;50,9 %;13,8;6;9;6;0;5;1;;1;Passable;Psychologie;Général
COH2027-2924;19;57,3 %;4,1;10;10;10;6;6;2;3;1;Assez bien;STAPS;Général
COH2027-2925;18;71,4 %;47,7;10;12;12;3;6;3;4;3;Passable;Mathématiques;Général
COH2027-2926;19;58,9 %;37,4;5;9;7;3;7;1;3;2;Bien;Droit;Général
COH2027-2927;22;63,8 %;23,4;6;8;6;4;6;2;3;1;Assez bien;Mathématiques;Général
COH2027-2928;20;41,9 %;2,0;8;13;8;0;6;2;2;1;Assez bien;Mathématiques;Général
COH2027-2929;20;67,5 %;15,6;6;10;7;6;6;2;4;4;Bien;Lettres;Technologique
COH2027-2930;24;53,1 %;26,8;5;9;7;3;5;2;3;4;Assez bien;Informatique;Professionnel
COH2027-2931;22;40,9 %;3,0;6;13;6;0;6;1;3;;Passable;Informatique;Général
COH2027-2932;21;69,9 %;28,3;4;13;13;3;6;2;3;3;Passable;Informatique;Technologique
COH2027-2933;24;54,9 %;2,9;9;11;9;0;7;1;3;1;Passable;Lettres;Général
COH2027-2934;19;36,5 %;9,6;9;11;9;3;6;3;2;3;Passable;Informatique;Général
COH2027-2935;18;44,8 %;18,6;7;9;8;2;6;1;1;1;Passable;Biologie;Général
COH2027-2936;18;58,2 %;10,8;6;10;9;0;6;4;1;1;Très bien;Informatique;Général
COH2027-2937;21;61,5 %;7,5;8;12;8;3;5;1;1;1;Assez bien;Informatique;Général
COH2027-2938;21;60,7 %;40,5;9;12;10;0;5;3;2;1;Assez bien;Informatique;Général
COH2027-2939;20;66,1 %;19,4;9;12;10;1;5;4;2;1;Bien;Informatique;Général
COH2027-2940;20;79,3 %;48,3;4;9;9;6;7;4;3;4;Bien;STAPS;Technologique
COH2027-2941;18;45,9 %;19,1;9;12;10;1;6;2;2;1;Assez bien;Informatique;Technologique
COH2027-2942;19;70,5 %;13,7;5;13;10;3;7;2;3;1;Bien;Informatique;Technologique
COH2027-2943;20;52,3 %;24,1;6;9;6;4;6;4;;2;;Informatique;Technologique
COH2027-2944;21;60,4 %;16,4;8;9;9;3;6;4;3;2;Très bien;Informatique;Général
COH2027-2945;21;64,0 %;30,6;9;10;9;5;5;;1;;Bien;Biologie;Professionnel
COH2027-2946;18;52,1 %;36,8;7;10;7;3;7;;2;3;Bien;Informatique;Technologique
COH2027-2947;20;41,4 %;19,6;5;8;6;1;5;2;1;;Assez bien;Psychologie;Général
COH2027-2948;20;61,5 %;14,3;5;8;8;2;6;2;2;1;Passable;STAPS;Général
COH2027-2949;20;47,6 %;21,4;9;10;9;1;5;1;;3;Passable;Informatique;Général
COH2027-2950;19;52,1 %;11,2;5;8;5;2;7;3;4;;Assez bien;Gestion;Général
COH2027-2951;20;43,5 %;6,7;8;13;8;0;5;1;3;1;Passable;Informatique;Général
COH2027-2952;18;68,5 %;32,1;4;8;7;7;5;3;2;1;;Informatique;Général
COH2027-2953;17;67,2 %;22,0;7;9;8;2;6;2;2;;Passable;Lettres;Technologique
COH2027-2954;19;70,4 %;23,4;5;10;7;2;5;1;4;3;Passable;Lettres;Général
COH2027-2955;19;47,0 %;6,5;5;8;5;0;6;1;1;1;Passable;Gestion;Général
COH2027-2956;20;75,1 %;8,1;8;11;8;2;7;2;4;1;Passable;Gestion;Général
COH2027-2957;21;56,9 %;25,7;7;9;7;4;5;2;3;1;Très bien;Informatique;Général
COH2027-2958;20;62,6 %;19,6;6;11;10;5;6;3;3;2;Très bien;Informatique;Général
COH2027-2959;20;72,6 %;36,5;8;13;13;2;5;2;4;1;Assez bien;STAPS;Général
COH2027-2960;19;51,0 %;2,9;8;13;9;1;5;;1;1;Assez bien;Informatique;Technologique
COH2027-2961;19;64,2 %;11,2;8;11;9;3;5;2;2;3;Passable;Droit;Professionnel
COH2027-2962;20;50,1 %;8,0;8;11;10;2;5;2;2;1;Passable;Informatique;Général
COH2027-2963;18;37,7 %;9,9;5;9;5;0;5;1;3;2;;Lettres;Général
COH2027-2964;20;61,6 %;17,4;4;10;9;5;6;4;4;2;Assez bien;STAPS;Technologique
COH2027-2965;19;73,7 %;28,2;7;8;7;5;6;4;4;1;Assez bien;Informatique;Général
COH2027-2966;20;66,9 %;39,0;3;13;12;3;5;3;4;4;Passable;STAPS;Technologique
COH2027-2967;19;55,4 %;31,8;7;12;11;1;6;3;1;2;Très bien;Biologie;Général
COH2027-2968;19;64,9 %;16,5;5;12;9;2;7;3;4;1;Très bien;Informatique;Professionnel
COH2027-2969;20;57,2 %;20,7;6;9;9;4;5;2;2;2;Passable;Psychologie;Général
COH2027-2970;17;55,4 %;9,7;8;8;8;0;6;2;2;1;Bien;Informatique;Général
COH2027-2971;19;78,3 %;36,4;5;9;9;7;6;4;;3;Passable;Psychologie;Technologique
COH2027-2972;18;69,9 %;45,8;5;10;9;6;7;4;3;1;Bien;Lettres;Technologique
COH2027-2973;20;70,8 %;19,2;4;8;8;6;7;3;3;1;Assez bien;Informatique;Général
COH2027-2974;20;43,3 %;16,1;7;13;7;0;6;1;2;1;Assez bien;Informatique;Professionnel
COH2027-2975;19;49,5 %;21,5;5;9;5;1;6;2;4;2;Passable;Informatique;Général
COH2027-2976;19;77,9 %;18,4;7;11;7;4;5;2;3;3;Bien;Gestion;Technologique
COH2027-2977;20;69,4 %;24,4;8;8;8;2;5;2;4;3;Bien;Droit;Technologique
COH2027-2978;19;51,4 %;18,4;7;13;12;3;5;2;2;1;Très bien;Informatique;Général
COH2027-2979;23;55,1 %;27,9;6;8;6;6;5;2;2;3;Bien;Gestion;Général
COH2027-2980;23;49,3 %;17,3;11;13;11;0;5;2;2;1;Très bien;Informatique;Général
COH2027-2981;17;44,1 %;15,2;8;10;8;1;6;2;2;2;Très bien;Informatique;Technologique
COH2027-2982;19;64,2 %;18,3;8;8;8;7;6;;4;1;Passable;Informatique;Général
COH2027-2983;21;73,7 %;21,3;3;8;7;8;5;3;2;4;Assez bien;Mathématiques;Général
COH2027-2984;23;58,5 %;14,7;6;8;7;7;7;3;2;2;Passable;Informatique;Technologique
COH2027-2985;20;20,5 %;9,7;9;13;9;1;6;1;2;2;Passable;Psychologie;Général
COH2027-2986;19;41,6 %;9,4;4;8;4;0;7;1;;1;Passable;Informatique;Professionnel
COH2027-2987;18;72,3 %;33,6;6;11;10;4;5;2;3;2;Assez bien;Informatique;Général
COH2027-2988;24;60,0 %;22,9;7;12;10;3;6;4;4;1;Passable;Informatique;Général
COH2027-2989;18;64,7 %;40,5;4;13;13;8;7;4;;3;Passable;Informatique;Général
COH2027-2990;21;50,7 %;7,5;7;8;7;3;7;1;;1;Passable;Informatique;Général
COH2027-2991;17;75,3 %;32,1;5;11;11;7;7;;4;3;Passable;Mathématiques;Général
COH2027-2992;19;40,8 %;10,1;6;12;6;0;6;1;3;1;Passable;Informatique;Professionnel
COH2027-2993;19;61,0 %;46,9;5;13;13;7;5;3;3;3;Passable;Psychologie;Général
COH2027-2994;20;66,8 %;20,1;4;10;10;4;7;4;3;2;Bien;Informatique;Général
COH2027-2995;21;49,4 %;16,7;7;11;7;5;5;3;2;2;Bien;Informatique;Général
COH2027-2996;19;56,0 %;35,2;10;12;10;4;6;2;4;1;Assez bien;Informatique;Général
COH2027-2997;19;71,5 %;22,3;8;8;8;7;5;4;3;2;Passable;Informatique;Général
COH2027-2998;21;72,8 %;35,9;6;12;11;6;5;;3;2;Passable;Informatique;Technologique
COH2027-2999;20;60,6 %;12,3;8;12;12;3;6;;1;2;Passable;Droit;Général
COH2027-3000;20;56,0 %;26,3;8;11;8;4;5;3;3;2;Assez bien;Informatique;Professionnel
COH2027-3001;18;43,9 %;23,6;7;9;7;4;7;4;2;1;Passable;Informatique;Général
COH2027-3002;18;63,2 %;20,4;6;13;11;2;5;;2;2;Bien;Droit;Général
COH2027-3003;22;67,6 %;24,2;8;9;8;1;6;4;3;1;Bien;Gestion;Général
COH2027-3004;19;49,5 %;6,2;7;10;7;0;7;1;1;1;Assez bien;Informatique;Général
COH2027-3005;24;72,5 %;34,6;5;9;9;5;7;1;3;;Passable;Lettres;Technologique
COH2027-3006;23;73,3 %;38,7;4;12;12;4;6;2;4;4;Assez bien;Informatique;Professionnel
COH2027-3007;19;54,4 %;12,7;8;11;10;2;6;2;3;1;Passable;Informatique;Technologique
COH2027-3008;21;36,7 %;16,3;6;9;6;0;6;1;2;1;Passable;Gestion;Professionnel
COH2027-3009;21;42,3 %;15,8;6;10;7;3;5;2;2;1;Bien;Informatique;Professionnel
COH2027-3010;19;60,7 %;28,6;6;9;7;3;5;2;1;1;Bien;STAPS;Général
COH2027-3011;18;36,5 %;7,4;8;12;9;2;6;;2;2;Assez bien;STAPS;Général
COH2027-3012;22;56,7 %;14,1;6;8;6;2;5;1;1;1;Très bien;Lettres;Professionnel
COH2027-3013;26;50,1 %;13,0;5;13;12;3;5;1;2;1;Très bien;Biologie;Professionnel
COH2027-3014;19;75,6 %;51,7;4;13;13;6;6;4;2;2;Assez bien;Informatique;Général
COH2027-3015;19;69,2 %;21,3;6;10;8;2;5;2;3;4;Très bien;Informatique;Général
COH2027-3016;19;60,4 %;39,0;5;12;9;4;5;2;2;2;Assez bien;Informatique;Général
COH2027-3017;22;79,3 %;51,6;5;11;8;6;5;3;4;3;Passable;Informatique;Général
COH2027-3018;24;32,9 %;1,4;8;11;8;0;6;2;2;2;Bien;Informatique;Général
COH2027-3019;20;50,8 %;5,7;7;12;9;0;7;1;2;4;Très bien;STAPS;Général
COH2027-3020;20;35,8 %;20,9;7;12;7;0;6;2;1;1;Passable;Droit;Technologique
COH2027-3021;20;40,7 %;14,6;8;12;8;1;6;1;1;3;Passable;Mathématiques;Général
COH2027-3022;21;60,4 %;12,7;6;13;12;5;7;4;4;2;Assez bien;Informatique;Général
COH2027-3023;18;55,0 %;7,2;6;13;11;2;5;3;3;1;Assez bien;Informatique;Technologique
COH2027-3024;17;56,3 %;18,6;9;13;9;0;6;1;1;2;Bien;Informatique;Technologique
COH2027-3025;17;42,8 %;2,5;4;9;4;0;5;1;;1;Très bien;Informatique;Général
COH2027-3026;19;60,5 %;21,8;6;9;6;2;6;2;1;2;Assez bien;Informatique;Général
COH2027-3027;22;40,2 %;2,0;4;12;4;0;7;1;;1;Passable;Droit;Général
COH2027-3028;25;57,7 %;3,8;4;9;4;0;6;1;1;;Assez bien;Informatique;Technologique
COH2027-3029;19;71,5 %;52,9;7;10;9;5;5;2;1;3;Passable;Psychologie;Général
COH2027-3030;18;72,7 %;29,9;6;8;7;7;7;4;2;2;Passable;Informatique;Technologique
COH2027-3031;19;50,1 %;21,8;5;8;7;1;6;1;2;1;Passable;Informatique;Technologique
COH2027-3032;20;63,3 %;11,1;5;8;7;1;7;2;2;1;Assez bien;Droit;Général
COH2027-3033;18;68,7 %;32,3;9;13;10;3;7;2;3;3;Assez bien;Psychologie;Technologique
COH2027-3034;20;47,0 %;26,8;8;11;8;2;6;2;2;1;Bien;Informatique;Technologique
COH2027-3035;19;48,2 %;25,9;9;11;10;1;6;1;3;4;Assez bien;Informatique;Général
COH2027-3036;21;24,3 %;9,0;6;10;6;0;6;1;2;2;Bien;Biologie;Général
COH2027-3037;21;45,3 %;5,3;5;10;5;0;6;2;2;2;Passable;Informatique;Général
COH2027-3038;21;45,7 %;9,5;6;9;6;1;6;2;1;1;Passable;Gestion;Général
COH2027-3039;20;39,2 %;10,2;5;13;12;6;6;1;3;1;Assez bien;Gestion;Professionnel
COH2027-3040;24;57,8 %;17,8;7;11;8;1;5;2;1;3;Assez bien;Informatique;Technologique
COH2027-3041;21;61,5 %;7,0;7;11;7;0;6;1;2;1;;Gestion;Technologique
COH2027-3042;17;51,7 %;23,6;8;11;9;4;6;2;4;1;Assez bien;Gestion;Technologique
COH2027-3043;20;55,7 %;24,1;4;13;9;1;7;2;2;1;Assez bien;Gestion;Général
COH2027-3044;22;53,4 %;8,8;9;13;9;0;7;1;1;1;Bien;Informatique;Général
COH2027-3045;18;61,6 %;33,2;4;13;11;3;5;3;3;1;Bien;Informatique;Général
COH2027-3046;23;48,4 %;8,6;7;12;7;0;5;1;1;1;Passable;Informatique;Général
COH2027-3047;22;73,6 %;41,6;4;12;12;6;5;4;2;3;Passable;Informatique;Général
COH2027-3048;22;66,3 %;17,7;5;12;11;4;6;;2;;Assez bien;Droit;Technologique
COH2027-3049;20;40,5 %;5,0;6;9;6;0;7;1;2;;Passable;Mathématiques;Général
COH2027-3050;19;53,4 %;7,8;8;12;9;2;5;1;1;2;Bien;Psychologie;Technologique
COH2027-3051;20;62,2 %;7,6;6;8;7;3;6;;4;3;Passable;Informatique;Général
COH2027-3052;23;70,7 %;45,5;5;9;7;6;7;4;3;1;Assez bien;Informatique;Général
COH2027-3053;18;57,0 %;56,8;11;13;11;2;5;3;;1;Passable;Gestion;Général
COH2027-3054;18;43,9 %;1,1;5;10;5;0;6;;1;3;Passable;Biologie;Technologique
COH2027-3055;22;68,3 %;31,4;7;10;8;8;6;4;2;4;Passable;Informatique;Général
COH2027-3056;20;73,0 %;26,1;7;9;9;5;6;3;4;3;Assez bien;Droit;Professionnel
COH2027-3057;20;41,9 %;15,8;6;12;6;0;5;3;2;1;Passable;Lettres;Général
COH2027-3058;19;53,0 %;16,1;5;12;11;1;6;1;3;2;Assez bien;Gestion;Technologique
COH2027-3059;23;54,5 %;15,6;7;12;11;1;6;2;1;1;Assez bien;Informatique;Professionnel
COH2027-3060;20;66,8 %;36,8;3;10;10;7;6;4;3;3;;Droit;Général
COH2027-3061;19;47,4 %;21,1;6;10;8;0;6;2;2;1;Assez bien;Biologie;Professionnel
COH2027-3062;22;66,3 %;17,7;5;12;11;4;6;;2;;Assez bien;Droit;Technologique
COH2027-3063;18;64,8 %;41,6;5;9;9;6;5;4;3;3;Très bien;Lettres;Général
COH2027-3064;17;55,1 %;7,2;8;10;8;2;6;1;2;1;Passable;STAPS;Général
COH2027-3065;18;47,7 %;13,7;7;9;7;4;5;4;2;1;Assez bien;Mathématiques;Technologique
COH2027-3066;20;76,9 %;27,6;3;9;9;8;5;4;4;4;Passable;Informatique;Général
COH2027-3067;21;72,8 %;17,3;7;11;8;3;6;1;3;2;Bien;Droit;Technologique
COH2027-3068;18;55,2 %;16,9;7;11;7;2;6;2;1;2;Assez bien;Droit;Général
COH2027-3069;18;44,5 %;14,8;5;10;5;2;5;2;2;1;Bien;Droit;Général
COH2027-3070;18;53,1 %;11,4;5;8;6;4;5;3;3;1;Bien;Informatique;Général
COH2027-3071;18;58,8 %;13,0;8;13;9;5;5;1;3;3;Bien;Informatique;Technologique
COH2027-3072;18;67,6 %;24,5;5;11;9;5;6;1;3;3;Passable;Informatique;Général
COH2027-3073;21;46,8 %;13,9;6;9;6;1;7;1;4;1;Assez bien;Biologie;Général
COH2027-3074;22;40,1 %;32,7;9;10;9;2;6;2;3;1;Passable;Informatique;Technologique
COH2027-3075;19;42,4 %;34,0;7;11;10;6;6;3;4;3;Assez bien;Informatique;Général
COH2027-3076;19;78,3 %;36,4;5;9;9;7;6;4;;3;Passable;Psychologie;Technologique
COH2027-3077;21;32,7 %;20,8;4;10;9;1;5;2;3;1;Passable;Informatique;Technologique
COH2027-3078;19;68,0 %;13,8;9;10;9;5;6;2;2;2;Passable;Gestion;Général
COH2027-3079;18;46,1 %;14,2;8;10;8;1;6;4;1;3;Très bien;Informatique;Général
COH2027-3080;18;57,2 %;14,0;6;11;10;4;6;4;3;1;Passable;Mathématiques;Technologique
COH2027-3081;22;42,4 %;26,4;8;13;8;0;5;2;3;1;Passable;Informatique;Professionnel
COH2027-3082;21;73,2 %;24,7;6;11;11;5;6;3;2;;Passable;Mathématiques;Général
COH2027-3083;18;54,2 %;18,9;5;13;10;0;6;4;1;;Très bien;Psychologie;Général
COH2027-3084;21;51,0 %;11,2;8;11;8;1;5;1;1;1;Bien;Droit;Général
COH2027-3085;19;48,2 %;25,9;9;11;10;1;6;1;3;4;Assez bien;Mathématiques;Général
COH2027-3086;17;61,3 %;44,9;5;8;8;2;7;1;2;2;Bien;Droit;Général
COH2027-3087;22;62,8 %;26,4;7;10;8;2;5;3;3;1;Assez bien;Mathématiques;Professionnel
COH2027-3088;18;48,3 %;27,2;9;12;12;3;6;3;2;1;Assez bien;Droit;Technologique
COH2027-3089;20;39,4 %;8,8;7;9;7;2;6;1;1;1;Passable;Gestion;Général
COH2027-3090;18;72,2 %;62,5;5;12;12;6;7;2;4;2;Très bien;Biologie;Général
COH2027-3091;22;46,6 %;31,6;6;13;11;3;6;2;;3;Assez bien;Lettres;Professionnel
COH2027-3092;19;59,3 %;62,4;7;8;7;5;6;3;3;3;Passable;Droit;Général
COH2027-3093;21;76,7 %;13,8;5;8;8;7;7;4;3;3;Passable;Informatique;Général
